"Truth","Pred","Convergence","sim","EM","OM","Type","Years"
0.0656614613886382,0.068354441830511,"Converged",2,"Age","Growth_M (0,0)","Total Fishing Mortality",8
0.0728682071508058,0.0721860974003069,"Converged",2,"Age","Growth_M (0,0)","Total Fishing Mortality",9
0.0800749529129734,0.0819545601671237,"Converged",2,"Age","Growth_M (0,0)","Total Fishing Mortality",10
0.087281698675141,0.085630142771278,"Converged",2,"Age","Growth_M (0,0)","Total Fishing Mortality",11
0.0944884444373086,0.0964131467756657,"Converged",2,"Age","Growth_M (0,0)","Total Fishing Mortality",12
0.101695190199476,0.102961657000464,"Converged",2,"Age","Growth_M (0,0)","Total Fishing Mortality",13
0.108901935961644,0.112745057025219,"Converged",2,"Age","Growth_M (0,0)","Total Fishing Mortality",14
0.116108681723811,0.118032438626479,"Converged",2,"Age","Growth_M (0,0)","Total Fishing Mortality",15
0.123315427485979,0.130942908092429,"Converged",2,"Age","Growth_M (0,0)","Total Fishing Mortality",16
0.130522173248147,0.137453678679339,"Converged",2,"Age","Growth_M (0,0)","Total Fishing Mortality",17
0.137728919010314,0.139993249673339,"Converged",2,"Age","Growth_M (0,0)","Total Fishing Mortality",18
0.144935664772482,0.148734247534417,"Converged",2,"Age","Growth_M (0,0)","Total Fishing Mortality",19
0.152142410534649,0.167415468722738,"Converged",2,"Age","Growth_M (0,0)","Total Fishing Mortality",20
0.149099562323956,0.148549755997281,"Converged",2,"Age","Growth_M (0,0)","Total Fishing Mortality",21
0.145448144471125,0.153121063464257,"Converged",2,"Age","Growth_M (0,0)","Total Fishing Mortality",22
0.141796726618293,0.148066196354464,"Converged",2,"Age","Growth_M (0,0)","Total Fishing Mortality",23
0.138145308765462,0.140855201901941,"Converged",2,"Age","Growth_M (0,0)","Total Fishing Mortality",24
0.13449389091263,0.141753524814121,"Converged",2,"Age","Growth_M (0,0)","Total Fishing Mortality",25
0.130842473059799,0.142223183357397,"Converged",2,"Age","Growth_M (0,0)","Total Fishing Mortality",26
0.127191055206967,0.130768408961414,"Converged",2,"Age","Growth_M (0,0)","Total Fishing Mortality",27
0.123539637354135,0.126518180433882,"Converged",2,"Age","Growth_M (0,0)","Total Fishing Mortality",28
0.119888219501304,0.12391176457782,"Converged",2,"Age","Growth_M (0,0)","Total Fishing Mortality",29
0.116236801648472,0.120409122129044,"Converged",2,"Age","Growth_M (0,0)","Total Fishing Mortality",30
0.112585383795641,0.122043520463083,"Converged",2,"Age","Growth_M (0,0)","Total Fishing Mortality",31
0.108933965942809,0.11185865436251,"Converged",2,"Age","Growth_M (0,0)","Total Fishing Mortality",32
0.105282548089977,0.114263444806738,"Converged",2,"Age","Growth_M (0,0)","Total Fishing Mortality",33
0.101631130237146,0.108546371144084,"Converged",2,"Age","Growth_M (0,0)","Total Fishing Mortality",34
0.0979797123843143,0.108358473107866,"Converged",2,"Age","Growth_M (0,0)","Total Fishing Mortality",35
0.0943282945314827,0.101162705122788,"Converged",2,"Age","Growth_M (0,0)","Total Fishing Mortality",36
0.0906768766786511,0.0933191921582293,"Converged",2,"Age","Growth_M (0,0)","Total Fishing Mortality",37
0.0870254588258195,0.0903186508223496,"Converged",2,"Age","Growth_M (0,0)","Total Fishing Mortality",38
0.0833740409729879,0.0935322882832486,"Converged",2,"Age","Growth_M (0,0)","Total Fishing Mortality",39
0.0797226231201563,0.0868928489889577,"Converged",2,"Age","Growth_M (0,0)","Total Fishing Mortality",40
636.935762243845,543.451684024345,"Converged",3,"Age","Growth_M (0,0)","Total Biomass",1
608.078990153882,523.97828213595,"Converged",3,"Age","Growth_M (0,0)","Total Biomass",2
592.935623054678,515.406044435149,"Converged",3,"Age","Growth_M (0,0)","Total Biomass",3
567.396532931876,496.651000549326,"Converged",3,"Age","Growth_M (0,0)","Total Biomass",4
533.956967349023,470.330710313738,"Converged",3,"Age","Growth_M (0,0)","Total Biomass",5
499.890330089631,442.089370405053,"Converged",3,"Age","Growth_M (0,0)","Total Biomass",6
472.870808271367,421.286211897891,"Converged",3,"Age","Growth_M (0,0)","Total Biomass",7
440.810941571388,394.463465928581,"Converged",3,"Age","Growth_M (0,0)","Total Biomass",8
405.326746000722,364.17105558236,"Converged",3,"Age","Growth_M (0,0)","Total Biomass",9
376.726869945606,338.706386831051,"Converged",3,"Age","Growth_M (0,0)","Total Biomass",10
347.181037863217,312.643621897176,"Converged",3,"Age","Growth_M (0,0)","Total Biomass",11
323.420886992034,291.275459483429,"Converged",3,"Age","Growth_M (0,0)","Total Biomass",12
302.619210809288,272.524021342941,"Converged",3,"Age","Growth_M (0,0)","Total Biomass",13
292.742167948117,261.962257768466,"Converged",3,"Age","Growth_M (0,0)","Total Biomass",14
281.119273089536,249.666764301632,"Converged",3,"Age","Growth_M (0,0)","Total Biomass",15
272.33604261926,241.422123617151,"Converged",3,"Age","Growth_M (0,0)","Total Biomass",16
255.954390120353,225.721784343106,"Converged",3,"Age","Growth_M (0,0)","Total Biomass",17
237.2822231478,209.661157833122,"Converged",3,"Age","Growth_M (0,0)","Total Biomass",18
220.939251778712,193.666975550595,"Converged",3,"Age","Growth_M (0,0)","Total Biomass",19
224.735257596934,195.161348099739,"Converged",3,"Age","Growth_M (0,0)","Total Biomass",20
214.942565044081,187.046581885433,"Converged",3,"Age","Growth_M (0,0)","Total Biomass",21
219.800174218988,189.789407002296,"Converged",3,"Age","Growth_M (0,0)","Total Biomass",22
211.867745512328,182.081486079273,"Converged",3,"Age","Growth_M (0,0)","Total Biomass",23
212.171149756792,181.746310961746,"Converged",3,"Age","Growth_M (0,0)","Total Biomass",24
212.79768447254,180.640272384087,"Converged",3,"Age","Growth_M (0,0)","Total Biomass",25
209.200972425779,175.40172032413,"Converged",3,"Age","Growth_M (0,0)","Total Biomass",26
203.598084331683,169.284855830184,"Converged",3,"Age","Growth_M (0,0)","Total Biomass",27
195.901653170999,160.167809153088,"Converged",3,"Age","Growth_M (0,0)","Total Biomass",28
189.387838944794,152.864451408487,"Converged",3,"Age","Growth_M (0,0)","Total Biomass",29
180.489271764669,144.472903060434,"Converged",3,"Age","Growth_M (0,0)","Total Biomass",30
194.297233134021,151.664892732902,"Converged",3,"Age","Growth_M (0,0)","Total Biomass",31
209.910789028272,159.842459630852,"Converged",3,"Age","Growth_M (0,0)","Total Biomass",32
220.667056871039,165.40625038695,"Converged",3,"Age","Growth_M (0,0)","Total Biomass",33
224.026214558782,166.057966414359,"Converged",3,"Age","Growth_M (0,0)","Total Biomass",34
226.945833984676,166.237116367664,"Converged",3,"Age","Growth_M (0,0)","Total Biomass",35
224.907243409682,162.452761261694,"Converged",3,"Age","Growth_M (0,0)","Total Biomass",36
220.700639545526,156.474951803401,"Converged",3,"Age","Growth_M (0,0)","Total Biomass",37
219.92284789917,153.57943626619,"Converged",3,"Age","Growth_M (0,0)","Total Biomass",38
216.528576665919,148.399725978721,"Converged",3,"Age","Growth_M (0,0)","Total Biomass",39
231.876800809889,153.092969027616,"Converged",3,"Age","Growth_M (0,0)","Total Biomass",40
267.478865018518,228.124077218547,"Converged",3,"Age","Growth_M (0,0)","Spawning Stock Biomass",1
258.914518262911,222.986491782742,"Converged",3,"Age","Growth_M (0,0)","Spawning Stock Biomass",2
247.626172865573,215.431841651234,"Converged",3,"Age","Growth_M (0,0)","Spawning Stock Biomass",3
233.829639634557,205.188663450061,"Converged",3,"Age","Growth_M (0,0)","Spawning Stock Biomass",4
218.636268431694,193.28952267698,"Converged",3,"Age","Growth_M (0,0)","Spawning Stock Biomass",5
203.549857147674,180.864358334906,"Converged",3,"Age","Growth_M (0,0)","Spawning Stock Biomass",6
189.579311841605,169.871418420938,"Converged",3,"Age","Growth_M (0,0)","Spawning Stock Biomass",7
176.629306581657,159.198344290055,"Converged",3,"Age","Growth_M (0,0)","Spawning Stock Biomass",8
163.936770725833,148.48695551691,"Converged",3,"Age","Growth_M (0,0)","Spawning Stock Biomass",9
150.987225574911,137.189216175698,"Converged",3,"Age","Growth_M (0,0)","Spawning Stock Biomass",10
137.982981929805,125.91306925986,"Converged",3,"Age","Growth_M (0,0)","Spawning Stock Biomass",11
125.523605422198,114.698692887835,"Converged",3,"Age","Growth_M (0,0)","Spawning Stock Biomass",12
113.897179399312,104.449625503727,"Converged",3,"Age","Growth_M (0,0)","Spawning Stock Biomass",13
103.332630584842,94.8092020179478,"Converged",3,"Age","Growth_M (0,0)","Spawning Stock Biomass",14
94.1095449506034,85.5541689503686,"Converged",3,"Age","Growth_M (0,0)","Spawning Stock Biomass",15
86.6011753491716,78.4266602558321,"Converged",3,"Age","Growth_M (0,0)","Spawning Stock Biomass",16
80.8224919113418,72.4005820669535,"Converged",3,"Age","Growth_M (0,0)","Spawning Stock Biomass",17
76.5141564388486,68.2977716156264,"Converged",3,"Age","Growth_M (0,0)","Spawning Stock Biomass",18
72.996161428138,64.4695280614427,"Converged",3,"Age","Growth_M (0,0)","Spawning Stock Biomass",19
69.5084851431304,60.8332535926667,"Converged",3,"Age","Growth_M (0,0)","Spawning Stock Biomass",20
65.2752563019162,57.2556175297706,"Converged",3,"Age","Growth_M (0,0)","Spawning Stock Biomass",21
61.3007888932402,53.8245615266204,"Converged",3,"Age","Growth_M (0,0)","Spawning Stock Biomass",22
58.2822062185413,50.8099439634491,"Converged",3,"Age","Growth_M (0,0)","Spawning Stock Biomass",23
57.1107245526527,49.7457599645368,"Converged",3,"Age","Growth_M (0,0)","Spawning Stock Biomass",24
57.6105450606657,49.7871707210773,"Converged",3,"Age","Growth_M (0,0)","Spawning Stock Biomass",25
58.735060662471,50.1583894968866,"Converged",3,"Age","Growth_M (0,0)","Spawning Stock Biomass",26
59.5307232728107,50.2053655583995,"Converged",3,"Age","Growth_M (0,0)","Spawning Stock Biomass",27
59.6817496352982,49.5163406396698,"Converged",3,"Age","Growth_M (0,0)","Spawning Stock Biomass",28
59.3589112814743,48.6743255822109,"Converged",3,"Age","Growth_M (0,0)","Spawning Stock Biomass",29
58.6493441856011,47.7538027937248,"Converged",3,"Age","Growth_M (0,0)","Spawning Stock Biomass",30
57.695783552138,46.1986058107658,"Converged",3,"Age","Growth_M (0,0)","Spawning Stock Biomass",31
56.5644662912332,44.5112559640492,"Converged",3,"Age","Growth_M (0,0)","Spawning Stock Biomass",32
55.8255245172833,43.2028705191487,"Converged",3,"Age","Growth_M (0,0)","Spawning Stock Biomass",33
56.3292383494817,42.7730497436416,"Converged",3,"Age","Growth_M (0,0)","Spawning Stock Biomass",34
58.7792169487956,43.7935026451126,"Converged",3,"Age","Growth_M (0,0)","Spawning Stock Biomass",35
62.9394466227645,45.8490174656614,"Converged",3,"Age","Growth_M (0,0)","Spawning Stock Biomass",36
67.4602862595944,48.1682845145427,"Converged",3,"Age","Growth_M (0,0)","Spawning Stock Biomass",37
70.7021957211746,49.3736248500757,"Converged",3,"Age","Growth_M (0,0)","Spawning Stock Biomass",38
71.8816522385956,49.1606940618635,"Converged",3,"Age","Growth_M (0,0)","Spawning Stock Biomass",39
71.6509851803193,47.9588758443185,"Converged",3,"Age","Growth_M (0,0)","Spawning Stock Biomass",40
15.1301419692715,13.4239371051114,"Converged",3,"Age","Growth_M (0,0)","Total Recruitment",1
8.4573690080461,7.0367025705886,"Converged",3,"Age","Growth_M (0,0)","Total Recruitment",2
30.2257179729606,25.5939776648014,"Converged",3,"Age","Growth_M (0,0)","Total Recruitment",3
12.5155386460597,10.052191235093,"Converged",3,"Age","Growth_M (0,0)","Total Recruitment",4
3.98869906902679,3.09591091262178,"Converged",3,"Age","Growth_M (0,0)","Total Recruitment",5
7.15399921714379,6.02534315806468,"Converged",3,"Age","Growth_M (0,0)","Total Recruitment",6
17.9532932338023,16.0355817970098,"Converged",3,"Age","Growth_M (0,0)","Total Recruitment",7
8.74446980777595,6.9985076375169,"Converged",3,"Age","Growth_M (0,0)","Total Recruitment",8
4.14824696842402,3.06344758151951,"Converged",3,"Age","Growth_M (0,0)","Total Recruitment",9
13.3599865982082,10.8665878908263,"Converged",3,"Age","Growth_M (0,0)","Total Recruitment",10
8.74435903867308,7.05785735274821,"Converged",3,"Age","Growth_M (0,0)","Total Recruitment",11
13.8532050580337,12.3891199820694,"Converged",3,"Age","Growth_M (0,0)","Total Recruitment",12
13.1696582883274,10.6337121812323,"Converged",3,"Age","Growth_M (0,0)","Total Recruitment",13
22.8610744191478,18.2503306352971,"Converged",3,"Age","Growth_M (0,0)","Total Recruitment",14
13.7446773021091,12.2504337505778,"Converged",3,"Age","Growth_M (0,0)","Total Recruitment",15
14.8344471815083,12.9596626620016,"Converged",3,"Age","Growth_M (0,0)","Total Recruitment",16
3.61769799073554,2.97970387084297,"Converged",3,"Age","Growth_M (0,0)","Total Recruitment",17
3.97282472086586,3.53966393361019,"Converged",3,"Age","Growth_M (0,0)","Total Recruitment",18
9.70182291985289,7.69529556757444,"Converged",3,"Age","Growth_M (0,0)","Total Recruitment",19
34.4684291332818,29.6041822912163,"Converged",3,"Age","Growth_M (0,0)","Total Recruitment",20
6.99399756044281,5.82137545804231,"Converged",3,"Age","Growth_M (0,0)","Total Recruitment",21
23.7509103926588,18.3871424906461,"Converged",3,"Age","Growth_M (0,0)","Total Recruitment",22
1.79451926409182,1.5857384770644,"Converged",3,"Age","Growth_M (0,0)","Total Recruitment",23
16.0947101041913,13.2128901254752,"Converged",3,"Age","Growth_M (0,0)","Total Recruitment",24
15.5846125940233,12.5231363939419,"Converged",3,"Age","Growth_M (0,0)","Total Recruitment",25
9.37420604780521,6.86193426019235,"Converged",3,"Age","Growth_M (0,0)","Total Recruitment",26
7.80309753562231,6.4915813452941,"Converged",3,"Age","Growth_M (0,0)","Total Recruitment",27
6.41876873298498,3.95427111818138,"Converged",3,"Age","Growth_M (0,0)","Total Recruitment",28
9.23455510825416,6.91436894264713,"Converged",3,"Age","Growth_M (0,0)","Total Recruitment",29
5.86598177585791,4.41507395698308,"Converged",3,"Age","Growth_M (0,0)","Total Recruitment",30
34.4269359716936,25.4006343828589,"Converged",3,"Age","Growth_M (0,0)","Total Recruitment",31
26.2209771603463,17.8876828245833,"Converged",3,"Age","Growth_M (0,0)","Total Recruitment",32
14.0157946808996,9.45884625483952,"Converged",3,"Age","Growth_M (0,0)","Total Recruitment",33
5.14254321527689,3.61045176542784,"Converged",3,"Age","Growth_M (0,0)","Total Recruitment",34
9.86846508753878,7.05189832771827,"Converged",3,"Age","Growth_M (0,0)","Total Recruitment",35
7.35068906985325,5.53573008902767,"Converged",3,"Age","Growth_M (0,0)","Total Recruitment",36
8.17946224965854,4.76691107136992,"Converged",3,"Age","Growth_M (0,0)","Total Recruitment",37
14.220244849909,10.495165709328,"Converged",3,"Age","Growth_M (0,0)","Total Recruitment",38
9.39143852899384,5.68791979102246,"Converged",3,"Age","Growth_M (0,0)","Total Recruitment",39
32.5505826433166,18.0885143572793,"Converged",3,"Age","Growth_M (0,0)","Total Recruitment",40
0.0152142410534649,0.0179881478889626,"Converged",3,"Age","Growth_M (0,0)","Total Fishing Mortality",1
0.0224209868156326,0.0249307668448819,"Converged",3,"Age","Growth_M (0,0)","Total Fishing Mortality",2
0.0296277325778002,0.0337500801402516,"Converged",3,"Age","Growth_M (0,0)","Total Fishing Mortality",3
0.0368344783399678,0.0422419574941997,"Converged",3,"Age","Growth_M (0,0)","Total Fishing Mortality",4
0.0440412241021354,0.0519012007056663,"Converged",3,"Age","Growth_M (0,0)","Total Fishing Mortality",5
0.051247969864303,0.0552185239071036,"Converged",3,"Age","Growth_M (0,0)","Total Fishing Mortality",6
0.0584547156264706,0.0643294861804667,"Converged",3,"Age","Growth_M (0,0)","Total Fishing Mortality",7
0.0656614613886382,0.0717943458679256,"Converged",3,"Age","Growth_M (0,0)","Total Fishing Mortality",8
0.0728682071508058,0.080336554367655,"Converged",3,"Age","Growth_M (0,0)","Total Fishing Mortality",9
0.0800749529129734,0.0860461572162493,"Converged",3,"Age","Growth_M (0,0)","Total Fishing Mortality",10
0.087281698675141,0.0959567230784747,"Converged",3,"Age","Growth_M (0,0)","Total Fishing Mortality",11
0.0944884444373086,0.0999001616160504,"Converged",3,"Age","Growth_M (0,0)","Total Fishing Mortality",12
0.101695190199476,0.108914658926047,"Converged",3,"Age","Growth_M (0,0)","Total Fishing Mortality",13
0.108901935961644,0.12542160947514,"Converged",3,"Age","Growth_M (0,0)","Total Fishing Mortality",14
0.116108681723811,0.126327737906591,"Converged",3,"Age","Growth_M (0,0)","Total Fishing Mortality",15
0.123315427485979,0.141293461389168,"Converged",3,"Age","Growth_M (0,0)","Total Fishing Mortality",16
0.130522173248147,0.140983880376155,"Converged",3,"Age","Growth_M (0,0)","Total Fishing Mortality",17
0.137728919010314,0.157159730025913,"Converged",3,"Age","Growth_M (0,0)","Total Fishing Mortality",18
0.144935664772482,0.164745082736922,"Converged",3,"Age","Growth_M (0,0)","Total Fishing Mortality",19
0.152142410534649,0.161290870266292,"Converged",3,"Age","Growth_M (0,0)","Total Fishing Mortality",20
0.149099562323956,0.159856066695619,"Converged",3,"Age","Growth_M (0,0)","Total Fishing Mortality",21
0.145448144471125,0.165519289919165,"Converged",3,"Age","Growth_M (0,0)","Total Fishing Mortality",22
0.141796726618293,0.154403267369555,"Converged",3,"Age","Growth_M (0,0)","Total Fishing Mortality",23
0.138145308765462,0.158150872368111,"Converged",3,"Age","Growth_M (0,0)","Total Fishing Mortality",24
0.13449389091263,0.158260486489046,"Converged",3,"Age","Growth_M (0,0)","Total Fishing Mortality",25
0.130842473059799,0.154724444118737,"Converged",3,"Age","Growth_M (0,0)","Total Fishing Mortality",26
0.127191055206967,0.155583428484153,"Converged",3,"Age","Growth_M (0,0)","Total Fishing Mortality",27
0.123539637354135,0.1475540352836,"Converged",3,"Age","Growth_M (0,0)","Total Fishing Mortality",28
0.119888219501304,0.138872415058925,"Converged",3,"Age","Growth_M (0,0)","Total Fishing Mortality",29
